1.2747549999999999,-0.412368,1.0
-0.9845790000000001,-1.390177,1.0
-0.8281430000000001,1.117817,0.0
0.9926219999999999,1.2947440000000001,1.0
0.006449,-0.5272220000000001,0.0
1.250523,-0.5992029999999999,1.0
0.664976,-1.287259,1.0
0.996712,0.69853,0.0
0.433493,0.471812,0.0
0.34731599999999996,0.506189,0.0
1.2277959999999999,1.350663,1.0
0.586925,-0.802848,1.0
0.792093,0.693491,0.0
0.72155,-0.08819,0.0
0.518473,-1.0304309999999999,1.0
-0.196831,-1.164049,1.0
-0.389042,0.506066,0.0
-1.251386,-0.141942,1.0
-0.205724,-1.079192,1.0
1.329852,-0.397393,1.0
1.160448,-1.478734,1.0
1.2776290000000001,1.0663,1.0
1.34105,1.252369,1.0
-0.7151569999999999,-0.077775,0.0
0.173731,-1.108287,1.0
-1.243378,0.722657,1.0
-1.34313,0.937507,1.0
-0.670251,1.227066,1.0
-1.223955,0.401002,1.0
-0.362565,0.45944300000000005,0.0
1.470466,-1.351602,1.0
-0.417466,0.7392,0.0
